Complaint ID,Complaint Type,Complaint Text,Complaint Status,Complaint Resolution Time,Student ID,Student Program,Student Year,Faculty ID,Faculty Department,Predicted Complaint Type,Predicted Priority,Duplicate Flag,SLA Risk Score,Recommended Action,Anomaly Flag,Explanation
741,Marks Mismatch,My midterm marks seem incorrect in Physics.,Pending,0,STD47725,Electrical Engineering,3rd,FAC93644,Mechanical Engineering,,,False,0.0,,False,
742,Marks Mismatch,My final marks seem incorrect in Chemistry.,Pending,0,STD98863,Business,2nd,FAC86286,Mechanical Engineering,,,False,0.0,,False,
743,Absentee Error,I was marked absent for Exam despite attending.,Pending,0,STD39234,Computer Science,3rd,FAC56851,Computer Science,,,False,0.0,,False,
744,Incorrect Calculation,There appears to be a calculation error in my CGPA.,Pending,0,STD53367,Electrical Engineering,3rd,FAC71768,Mechanical Engineering,,,False,0.0,,False,
745,Marks Mismatch,My quiz marks seem incorrect in Math.,Pending,0,STD43526,Mechanical Engineering,1st,FAC62832,Mechanical Engineering,,,False,0.0,,False,
746,Incorrect Calculation,There appears to be a calculation error in my CGPA.,In Progress,4,STD56912,Electrical Engineering,2nd,FAC93773,Computer Science,,,False,0.0,,False,
747,Absentee Error,I was marked absent for Lab despite attending.,In Progress,6,STD31797,Computer Science,3rd,FAC47415,Mechanical Engineering,,,False,0.0,,False,
748,Incorrect Calculation,There appears to be a calculation error in my GPA.,Pending,0,STD59425,Computer Science,2nd,FAC38325,Mechanical Engineering,,,False,0.0,,False,
749,Marks Mismatch,My final marks seem incorrect in Math.,Resolved,10,STD76382,Computer Science,3rd,FAC20321,Electrical Engineering,,,False,0.0,,False,
750,Absentee Error,I was marked absent for Lab despite attending.,Resolved,1,STD38989,Computer Science,3rd,FAC10167,Mechanical Engineering,,,False,0.0,,False,
751,Absentee Error,I was marked absent for Exam despite attending.,Resolved,2,STD95846,Mechanical Engineering,4th,FAC55542,Mechanical Engineering,,,False,0.0,,False,
752,Absentee Error,I was marked absent for Exam despite attending.,Pending,0,STD34614,Electrical Engineering,2nd,FAC50161,Business,,,False,0.0,,False,
753,Absentee Error,I was marked absent for Lab despite attending.,In Progress,3,STD18590,Computer Science,3rd,FAC51503,Business,,,False,0.0,,False,
754,Marks Mismatch,My final marks seem incorrect in Chemistry.,Pending,0,STD45238,Business,1st,FAC37663,Mechanical Engineering,,,False,0.0,,False,
755,Marks Mismatch,My quiz marks seem incorrect in Math.,Pending,0,STD22969,Mechanical Engineering,1st,FAC27709,Computer Science,,,False,0.0,,False,
756,Missing Grade,My grade for Course X is missing in the portal.,Pending,0,STD12305,Mechanical Engineering,3rd,FAC82804,Computer Science,,,False,0.0,,False,
757,Missing Grade,My grade for Course Y is missing in the portal.,Resolved,8,STD68895,Computer Science,4th,FAC61126,Business,,,False,0.0,,False,
758,Marks Mismatch,My quiz marks seem incorrect in Math.,In Progress,4,STD62767,Computer Science,4th,FAC82614,Electrical Engineering,,,False,0.0,,False,
759,Absentee Error,I was marked absent for Exam despite attending.,Resolved,5,STD94032,Electrical Engineering,4th,FAC69330,Mechanical Engineering,,,False,0.0,,False,
760,Absentee Error,I was marked absent for Exam despite attending.,In Progress,3,STD69440,Computer Science,2nd,FAC42916,Electrical Engineering,,,False,0.0,,False,
761,Marks Mismatch,My final marks seem incorrect in Chemistry.,Resolved,7,STD29443,Electrical Engineering,2nd,FAC84683,Computer Science,,,False,0.0,,False,
762,Marks Mismatch,My final marks seem incorrect in Math.,Resolved,13,STD94520,Electrical Engineering,3rd,FAC10603,Electrical Engineering,,,False,0.0,,False,
763,Absentee Error,I was marked absent for Lab despite attending.,Resolved,13,STD93239,Computer Science,2nd,FAC26622,Computer Science,,,False,0.0,,False,
764,Marks Mismatch,My final marks seem incorrect in Physics.,Resolved,5,STD68180,Electrical Engineering,3rd,FAC91089,Business,,,False,0.0,,False,
765,Marks Mismatch,My quiz marks seem incorrect in Physics.,Resolved,9,STD72972,Electrical Engineering,1st,FAC66294,Electrical Engineering,,,False,0.0,,False,
766,Missing Grade,My grade for Course X is missing in the portal.,Resolved,13,STD11696,Electrical Engineering,3rd,FAC47864,Computer Science,,,False,0.0,,False,
767,Marks Mismatch,My midterm marks seem incorrect in Physics.,In Progress,4,STD66698,Electrical Engineering,3rd,FAC82302,Mechanical Engineering,,,False,0.0,,False,
768,Absentee Error,I was marked absent for Lab despite attending.,Resolved,2,STD20444,Electrical Engineering,4th,FAC61865,Electrical Engineering,,,False,0.0,,False,
769,Marks Mismatch,My quiz marks seem incorrect in Physics.,In Progress,6,STD67385,Computer Science,1st,FAC34160,Mechanical Engineering,,,False,0.0,,False,
770,Absentee Error,I was marked absent for Lab despite attending.,Resolved,9,STD96527,Computer Science,4th,FAC55863,Mechanical Engineering,,,False,0.0,,False,
771,Absentee Error,I was marked absent for Lab despite attending.,In Progress,5,STD42069,Computer Science,2nd,FAC61710,Business,,,False,0.0,,False,
772,Absentee Error,I was marked absent for Exam despite attending.,Resolved,6,STD44881,Computer Science,4th,FAC75177,Electrical Engineering,,,False,0.0,,False,
773,Marks Mismatch,My midterm marks seem incorrect in Math.,Pending,0,STD49602,Mechanical Engineering,3rd,FAC21571,Electrical Engineering,,,False,0.0,,False,
774,Marks Mismatch,My midterm marks seem incorrect in Chemistry.,Resolved,5,STD51123,Computer Science,2nd,FAC44797,Mechanical Engineering,,,False,0.0,,False,
775,Absentee Error,I was marked absent for Lab despite attending.,In Progress,6,STD91665,Electrical Engineering,4th,FAC17999,Computer Science,,,False,0.0,,False,
776,Incorrect Calculation,There appears to be a calculation error in my CGPA.,Resolved,3,STD57886,Computer Science,3rd,FAC83300,Computer Science,,,False,0.0,,False,
777,Marks Mismatch,My final marks seem incorrect in Chemistry.,Pending,0,STD66924,Computer Science,1st,FAC84192,Computer Science,,,False,0.0,,False,
778,Missing Grade,My grade for Course X is missing in the portal.,Resolved,4,STD83224,Electrical Engineering,4th,FAC88624,Electrical Engineering,,,False,0.0,,False,
779,Missing Grade,My grade for Course Y is missing in the portal.,Pending,0,STD88465,Mechanical Engineering,3rd,FAC93406,Computer Science,,,False,0.0,,False,
780,Incorrect Calculation,There appears to be a calculation error in my CGPA.,Pending,0,STD10909,Electrical Engineering,3rd,FAC27865,Electrical Engineering,,,False,0.0,,False,
781,Incorrect Calculation,There appears to be a calculation error in my GPA.,Pending,0,STD83501,Electrical Engineering,2nd,FAC95382,Business,,,False,0.0,,False,
782,Absentee Error,I was marked absent for Exam despite attending.,Resolved,1,STD36667,Electrical Engineering,1st,FAC97652,Mechanical Engineering,,,False,0.0,,False,
783,Marks Mismatch,My quiz marks seem incorrect in Physics.,In Progress,6,STD84296,Mechanical Engineering,4th,FAC29252,Business,,,False,0.0,,False,
784,Marks Mismatch,My midterm marks seem incorrect in Math.,Resolved,9,STD42288,Mechanical Engineering,2nd,FAC26137,Computer Science,,,False,0.0,,False,
785,Marks Mismatch,My midterm marks seem incorrect in Physics.,Resolved,8,STD47657,Computer Science,2nd,FAC11199,Mechanical Engineering,,,False,0.0,,False,
786,Absentee Error,I was marked absent for Exam despite attending.,In Progress,3,STD95018,Mechanical Engineering,4th,FAC70644,Business,,,False,0.0,,False,
787,Marks Mismatch,My final marks seem incorrect in Math.,Pending,0,STD49647,Business,3rd,FAC37199,Business,,,False,0.0,,False,
788,Missing Grade,My grade for Course Y is missing in the portal.,Resolved,10,STD68620,Computer Science,3rd,FAC99485,Mechanical Engineering,,,False,0.0,,False,
789,Missing Grade,My grade for Course X is missing in the portal.,Resolved,2,STD39779,Mechanical Engineering,3rd,FAC34678,Electrical Engineering,,,False,0.0,,False,
790,Absentee Error,I was marked absent for Lab despite attending.,In Progress,4,STD15158,Business,3rd,FAC88571,Business,,,False,0.0,,False,
791,Marks Mismatch,My midterm marks seem incorrect in Physics.,Resolved,7,STD27541,Electrical Engineering,3rd,FAC83197,Electrical Engineering,,,False,0.0,,False,
792,Marks Mismatch,My midterm marks seem incorrect in Math.,Pending,0,STD36726,Computer Science,3rd,FAC63932,Computer Science,,,False,0.0,,False,
793,Marks Mismatch,My quiz marks seem incorrect in Chemistry.,Resolved,8,STD56695,Electrical Engineering,3rd,FAC67516,Computer Science,,,False,0.0,,False,
794,Marks Mismatch,My final marks seem incorrect in Physics.,Resolved,11,STD95956,Computer Science,2nd,FAC38140,Mechanical Engineering,,,False,0.0,,False,
795,Missing Grade,My grade for Course Y is missing in the portal.,In Progress,3,STD37588,Computer Science,3rd,FAC55428,Electrical Engineering,,,False,0.0,,False,
796,Incorrect Calculation,There appears to be a calculation error in my CGPA.,Pending,0,STD32116,Electrical Engineering,2nd,FAC25946,Electrical Engineering,,,False,0.0,,False,
797,Marks Mismatch,My midterm marks seem incorrect in Physics.,Resolved,4,STD43294,Mechanical Engineering,3rd,FAC50322,Mechanical Engineering,,,False,0.0,,False,
798,Absentee Error,I was marked absent for Exam despite attending.,Resolved,4,STD78025,Mechanical Engineering,2nd,FAC54857,Mechanical Engineering,,,False,0.0,,False,
799,Marks Mismatch,My final marks seem incorrect in Math.,In Progress,5,STD16668,Electrical Engineering,2nd,FAC25403,Computer Science,,,False,0.0,,False,
800,Marks Mismatch,My midterm marks seem incorrect in Math.,Resolved,6,STD78016,Electrical Engineering,2nd,FAC14132,Electrical Engineering,,,False,0.0,,False,
801,Absentee Error,I was marked absent for Lab despite attending.,Pending,0,STD84743,Electrical Engineering,4th,FAC53279,Computer Science,,,False,0.0,,False,
802,Absentee Error,I was marked absent for Exam despite attending.,In Progress,4,STD18274,Computer Science,1st,FAC44798,Computer Science,,,False,0.0,,False,
803,Missing Grade,My grade for Course Y is missing in the portal.,In Progress,5,STD55259,Mechanical Engineering,2nd,FAC74266,Business,,,False,0.0,,False,
804,Marks Mismatch,My midterm marks seem incorrect in Physics.,Resolved,4,STD43691,Mechanical Engineering,1st,FAC72423,Computer Science,,,False,0.0,,False,
805,Marks Mismatch,My midterm marks seem incorrect in Chemistry.,Resolved,7,STD63650,Mechanical Engineering,4th,FAC93980,Mechanical Engineering,,,False,0.0,,False,
806,Absentee Error,I was marked absent for Lab despite attending.,Pending,0,STD90495,Computer Science,1st,FAC63397,Computer Science,,,False,0.0,,False,
807,Absentee Error,I was marked absent for Lab despite attending.,Resolved,9,STD19473,Computer Science,3rd,FAC49148,Mechanical Engineering,,,False,0.0,,False,
808,Absentee Error,I was marked absent for Lab despite attending.,Resolved,4,STD55836,Computer Science,4th,FAC62924,Electrical Engineering,,,False,0.0,,False,
809,Marks Mismatch,My quiz marks seem incorrect in Physics.,Resolved,2,STD34177,Computer Science,4th,FAC84828,Electrical Engineering,,,False,0.0,,False,
810,Absentee Error,I was marked absent for Lab despite attending.,Resolved,7,STD29222,Computer Science,4th,FAC44228,Computer Science,,,False,0.0,,False,
811,Marks Mismatch,My midterm marks seem incorrect in Chemistry.,In Progress,6,STD92659,Mechanical Engineering,3rd,FAC64556,Electrical Engineering,,,False,0.0,,False,
812,Missing Grade,My grade for Course Y is missing in the portal.,Pending,0,STD29593,Computer Science,4th,FAC48523,Mechanical Engineering,,,False,0.0,,False,
813,Marks Mismatch,My final marks seem incorrect in Physics.,Pending,0,STD92892,Computer Science,2nd,FAC38357,Computer Science,,,False,0.0,,False,
814,Absentee Error,I was marked absent for Exam despite attending.,Resolved,12,STD88742,Business,4th,FAC97935,Business,,,False,0.0,,False,
815,Marks Mismatch,My quiz marks seem incorrect in Physics.,Resolved,2,STD11168,Computer Science,4th,FAC12452,Electrical Engineering,,,False,0.0,,False,
816,Absentee Error,I was marked absent for Lab despite attending.,Resolved,5,STD31296,Mechanical Engineering,2nd,FAC54632,Business,,,False,0.0,,False,
817,Marks Mismatch,My final marks seem incorrect in Chemistry.,In Progress,6,STD35030,Computer Science,2nd,FAC54223,Electrical Engineering,,,False,0.0,,False,
818,Absentee Error,I was marked absent for Lab despite attending.,In Progress,6,STD20214,Computer Science,3rd,FAC46523,Business,,,False,0.0,,False,
819,Marks Mismatch,My quiz marks seem incorrect in Physics.,Resolved,7,STD57326,Electrical Engineering,4th,FAC83541,Mechanical Engineering,,,False,0.0,,False,
820,Absentee Error,I was marked absent for Exam despite attending.,In Progress,5,STD64727,Electrical Engineering,1st,FAC90839,Mechanical Engineering,,,False,0.0,,False,
821,Absentee Error,I was marked absent for Lab despite attending.,Resolved,13,STD38586,Computer Science,2nd,FAC25916,Business,,,False,0.0,,False,
822,Missing Grade,My grade for Course X is missing in the portal.,Resolved,4,STD48817,Business,2nd,FAC36373,Mechanical Engineering,,,False,0.0,,False,
823,Incorrect Calculation,There appears to be a calculation error in my GPA.,Pending,0,STD28934,Computer Science,4th,FAC24245,Computer Science,,,False,0.0,,False,
824,Missing Grade,My grade for Course X is missing in the portal.,Resolved,9,STD15918,Computer Science,4th,FAC31082,Electrical Engineering,,,False,0.0,,False,
825,Missing Grade,My grade for Course X is missing in the portal.,Resolved,2,STD33416,Computer Science,3rd,FAC78437,Computer Science,,,False,0.0,,False,
826,Missing Grade,My grade for Course X is missing in the portal.,In Progress,6,STD93186,Mechanical Engineering,2nd,FAC55119,Electrical Engineering,,,False,0.0,,False,
827,Marks Mismatch,My quiz marks seem incorrect in Physics.,Pending,0,STD17116,Electrical Engineering,1st,FAC25800,Electrical Engineering,,,False,0.0,,False,
828,Absentee Error,I was marked absent for Lab despite attending.,In Progress,4,STD98806,Electrical Engineering,1st,FAC68673,Business,,,False,0.0,,False,
829,Marks Mismatch,My midterm marks seem incorrect in Math.,Resolved,12,STD21119,Mechanical Engineering,2nd,FAC93826,Computer Science,,,False,0.0,,False,
830,Missing Grade,My grade for Course X is missing in the portal.,Resolved,3,STD15674,Electrical Engineering,4th,FAC66575,Mechanical Engineering,,,False,0.0,,False,
831,Marks Mismatch,My final marks seem incorrect in Physics.,Resolved,9,STD87747,Computer Science,4th,FAC87401,Computer Science,,,False,0.0,,False,
832,Absentee Error,I was marked absent for Exam despite attending.,In Progress,6,STD75491,Computer Science,4th,FAC51680,Computer Science,,,False,0.0,,False,
833,Absentee Error,I was marked absent for Lab despite attending.,Resolved,13,STD24590,Computer Science,1st,FAC71031,Business,,,False,0.0,,False,
834,Absentee Error,I was marked absent for Lab despite attending.,Resolved,12,STD48686,Electrical Engineering,1st,FAC49677,Mechanical Engineering,,,False,0.0,,False,
835,Absentee Error,I was marked absent for Lab despite attending.,Pending,0,STD64976,Computer Science,1st,FAC12122,Computer Science,,,False,0.0,,False,
836,Marks Mismatch,My quiz marks seem incorrect in Chemistry.,Pending,0,STD99804,Business,2nd,FAC13923,Electrical Engineering,,,False,0.0,,False,
837,Marks Mismatch,My quiz marks seem incorrect in Physics.,Pending,0,STD10633,Computer Science,4th,FAC71036,Business,,,False,0.0,,False,
838,Missing Grade,My grade for Course Y is missing in the portal.,In Progress,3,STD20222,Business,4th,FAC73757,Business,,,False,0.0,,False,
839,Absentee Error,I was marked absent for Exam despite attending.,In Progress,3,STD67488,Business,2nd,FAC77936,Electrical Engineering,,,False,0.0,,False,
840,Incorrect Calculation,There appears to be a calculation error in my CGPA.,Resolved,4,STD40664,Computer Science,4th,FAC28544,Computer Science,,,False,0.0,,False,
841,Missing Grade,My grade for Course Y is missing in the portal.,Resolved,9,STD33479,Mechanical Engineering,3rd,FAC22375,Mechanical Engineering,,,False,0.0,,False,
842,Incorrect Calculation,There appears to be a calculation error in my GPA.,In Progress,5,STD25356,Mechanical Engineering,3rd,FAC64591,Electrical Engineering,,,False,0.0,,False,
843,Marks Mismatch,My midterm marks seem incorrect in Math.,In Progress,5,STD97026,Business,4th,FAC15577,Computer Science,,,False,0.0,,False,
844,Absentee Error,I was marked absent for Exam despite attending.,Pending,0,STD52358,Mechanical Engineering,3rd,FAC11655,Computer Science,,,False,0.0,,False,
845,Marks Mismatch,My midterm marks seem incorrect in Chemistry.,Pending,0,STD19830,Mechanical Engineering,3rd,FAC80013,Mechanical Engineering,,,False,0.0,,False,
846,Absentee Error,I was marked absent for Exam despite attending.,In Progress,5,STD85309,Business,1st,FAC15866,Electrical Engineering,,,False,0.0,,False,
847,Absentee Error,I was marked absent for Exam despite attending.,In Progress,4,STD51244,Electrical Engineering,3rd,FAC88145,Electrical Engineering,,,False,0.0,,False,
848,Absentee Error,I was marked absent for Exam despite attending.,In Progress,3,STD83796,Electrical Engineering,2nd,FAC62162,Computer Science,,,False,0.0,,False,
849,Marks Mismatch,My quiz marks seem incorrect in Math.,In Progress,5,STD41766,Business,4th,FAC43261,Business,,,False,0.0,,False,
850,Missing Grade,My grade for Course X is missing in the portal.,Pending,0,STD90979,Electrical Engineering,1st,FAC62432,Computer Science,,,False,0.0,,False,
851,Absentee Error,I was marked absent for Exam despite attending.,Resolved,8,STD77430,Computer Science,4th,FAC31295,Electrical Engineering,,,False,0.0,,False,
852,Incorrect Calculation,There appears to be a calculation error in my GPA.,In Progress,6,STD99135,Electrical Engineering,3rd,FAC64796,Electrical Engineering,,,False,0.0,,False,
853,Missing Grade,My grade for Course X is missing in the portal.,In Progress,5,STD92575,Computer Science,4th,FAC59102,Computer Science,,,False,0.0,,False,
854,Missing Grade,My grade for Course Y is missing in the portal.,In Progress,6,STD84361,Computer Science,2nd,FAC63226,Business,,,False,0.0,,False,
855,Absentee Error,I was marked absent for Exam despite attending.,Resolved,10,STD70551,Business,1st,FAC70190,Electrical Engineering,,,False,0.0,,False,
856,Absentee Error,I was marked absent for Lab despite attending.,Resolved,1,STD73530,Computer Science,1st,FAC81801,Mechanical Engineering,,,False,0.0,,False,
857,Absentee Error,I was marked absent for Lab despite attending.,Resolved,2,STD86340,Computer Science,4th,FAC83644,Business,,,False,0.0,,False,
858,Marks Mismatch,My final marks seem incorrect in Physics.,Resolved,12,STD90137,Mechanical Engineering,1st,FAC46628,Computer Science,,,False,0.0,,False,
859,Missing Grade,My grade for Course X is missing in the portal.,Pending,0,STD99042,Computer Science,4th,FAC59934,Computer Science,,,False,0.0,,False,
860,Absentee Error,I was marked absent for Exam despite attending.,Resolved,10,STD89048,Mechanical Engineering,2nd,FAC60141,Mechanical Engineering,,,False,0.0,,False,
861,Marks Mismatch,My final marks seem incorrect in Math.,Resolved,7,STD78276,Electrical Engineering,4th,FAC26062,Business,,,False,0.0,,False,
862,Absentee Error,I was marked absent for Lab despite attending.,Resolved,3,STD68562,Electrical Engineering,2nd,FAC45558,Electrical Engineering,,,False,0.0,,False,
863,Missing Grade,My grade for Course Y is missing in the portal.,Resolved,5,STD41703,Electrical Engineering,3rd,FAC96660,Computer Science,,,False,0.0,,False,
864,Incorrect Calculation,There appears to be a calculation error in my CGPA.,In Progress,3,STD23715,Electrical Engineering,4th,FAC29089,Business,,,False,0.0,,False,
865,Incorrect Calculation,There appears to be a calculation error in my CGPA.,Resolved,4,STD26405,Computer Science,1st,FAC54737,Computer Science,,,False,0.0,,False,
866,Marks Mismatch,My midterm marks seem incorrect in Chemistry.,Resolved,5,STD83721,Electrical Engineering,3rd,FAC37745,Electrical Engineering,,,False,0.0,,False,
867,Absentee Error,I was marked absent for Exam despite attending.,Pending,0,STD31052,Electrical Engineering,2nd,FAC97681,Computer Science,,,False,0.0,,False,
868,Marks Mismatch,My quiz marks seem incorrect in Physics.,Resolved,4,STD83529,Electrical Engineering,1st,FAC83183,Mechanical Engineering,,,False,0.0,,False,
869,Absentee Error,I was marked absent for Exam despite attending.,Resolved,3,STD97874,Business,2nd,FAC24105,Electrical Engineering,,,False,0.0,,False,
870,Incorrect Calculation,There appears to be a calculation error in my CGPA.,Resolved,6,STD23634,Electrical Engineering,3rd,FAC11458,Electrical Engineering,,,False,0.0,,False,
871,Incorrect Calculation,There appears to be a calculation error in my GPA.,In Progress,3,STD65359,Business,1st,FAC53771,Computer Science,,,False,0.0,,False,
872,Absentee Error,I was marked absent for Lab despite attending.,Resolved,1,STD58595,Electrical Engineering,4th,FAC19598,Electrical Engineering,,,False,0.0,,False,
873,Absentee Error,I was marked absent for Exam despite attending.,Pending,0,STD60287,Electrical Engineering,3rd,FAC99568,Mechanical Engineering,,,False,0.0,,False,
874,Absentee Error,I was marked absent for Exam despite attending.,Pending,0,STD79444,Electrical Engineering,4th,FAC19152,Business,,,False,0.0,,False,
875,Marks Mismatch,My quiz marks seem incorrect in Chemistry.,Pending,0,STD72365,Business,2nd,FAC94217,Computer Science,,,False,0.0,,False,
876,Absentee Error,I was marked absent for Exam despite attending.,Pending,0,STD60405,Computer Science,2nd,FAC71843,Electrical Engineering,,,False,0.0,,False,
877,Missing Grade,My grade for Course X is missing in the portal.,Resolved,11,STD20235,Mechanical Engineering,4th,FAC85175,Electrical Engineering,,,False,0.0,,False,
878,Incorrect Calculation,There appears to be a calculation error in my GPA.,Pending,0,STD99829,Computer Science,2nd,FAC33387,Computer Science,,,False,0.0,,False,
879,Absentee Error,I was marked absent for Lab despite attending.,Resolved,11,STD15962,Electrical Engineering,1st,FAC52580,Computer Science,,,False,0.0,,False,
880,Marks Mismatch,My final marks seem incorrect in Math.,In Progress,5,STD31304,Electrical Engineering,4th,FAC99134,Business,,,False,0.0,,False,
881,Incorrect Calculation,There appears to be a calculation error in my GPA.,Resolved,11,STD77593,Electrical Engineering,2nd,FAC35143,Mechanical Engineering,,,False,0.0,,False,
882,Absentee Error,I was marked absent for Exam despite attending.,In Progress,6,STD98486,Computer Science,1st,FAC70170,Mechanical Engineering,,,False,0.0,,False,
883,Missing Grade,My grade for Course Y is missing in the portal.,Resolved,1,STD65581,Business,1st,FAC50978,Computer Science,,,False,0.0,,False,
884,Missing Grade,My grade for Course X is missing in the portal.,Resolved,6,STD42329,Mechanical Engineering,1st,FAC39188,Mechanical Engineering,,,False,0.0,,False,
885,Absentee Error,I was marked absent for Lab despite attending.,Pending,0,STD80421,Mechanical Engineering,3rd,FAC66001,Electrical Engineering,,,False,0.0,,False,
886,Missing Grade,My grade for Course Y is missing in the portal.,Pending,0,STD74148,Electrical Engineering,4th,FAC96617,Business,,,False,0.0,,False,
887,Missing Grade,My grade for Course X is missing in the portal.,Resolved,7,STD18282,Computer Science,3rd,FAC37104,Computer Science,,,False,0.0,,False,
888,Missing Grade,My grade for Course Y is missing in the portal.,Pending,0,STD13132,Electrical Engineering,3rd,FAC76753,Computer Science,,,False,0.0,,False,
889,Marks Mismatch,My midterm marks seem incorrect in Chemistry.,Pending,0,STD77830,Business,1st,FAC34307,Business,,,False,0.0,,False,
890,Absentee Error,I was marked absent for Lab despite attending.,Resolved,11,STD71989,Computer Science,3rd,FAC58756,Business,,,False,0.0,,False,
891,Marks Mismatch,My quiz marks seem incorrect in Math.,Pending,0,STD57584,Computer Science,4th,FAC44649,Computer Science,,,False,0.0,,False,
892,Missing Grade,My grade for Course Y is missing in the portal.,In Progress,4,STD65399,Mechanical Engineering,4th,FAC44708,Computer Science,,,False,0.0,,False,
893,Marks Mismatch,My quiz marks seem incorrect in Math.,In Progress,5,STD11127,Computer Science,2nd,FAC78701,Mechanical Engineering,,,False,0.0,,False,
894,Incorrect Calculation,There appears to be a calculation error in my GPA.,Resolved,12,STD36820,Electrical Engineering,1st,FAC80754,Business,,,False,0.0,,False,
895,Marks Mismatch,My final marks seem incorrect in Chemistry.,Resolved,3,STD75870,Mechanical Engineering,4th,FAC15711,Electrical Engineering,,,False,0.0,,False,
896,Incorrect Calculation,There appears to be a calculation error in my CGPA.,Resolved,1,STD36012,Computer Science,1st,FAC25013,Mechanical Engineering,,,False,0.0,,False,
897,Absentee Error,I was marked absent for Lab despite attending.,In Progress,5,STD70891,Mechanical Engineering,3rd,FAC65230,Electrical Engineering,,,False,0.0,,False,
898,Marks Mismatch,My final marks seem incorrect in Chemistry.,In Progress,5,STD68032,Computer Science,3rd,FAC98022,Business,,,False,0.0,,False,
899,Marks Mismatch,My final marks seem incorrect in Math.,In Progress,3,STD33069,Computer Science,1st,FAC57694,Electrical Engineering,,,False,0.0,,False,
900,Marks Mismatch,My midterm marks seem incorrect in Math.,Resolved,10,STD24295,Business,4th,FAC28299,Business,,,False,0.0,,False,
901,Marks Mismatch,My final marks seem incorrect in Chemistry.,In Progress,3,STD97694,Computer Science,4th,FAC81446,Mechanical Engineering,,,False,0.0,,False,
902,Incorrect Calculation,There appears to be a calculation error in my GPA.,In Progress,6,STD62842,Electrical Engineering,4th,FAC31843,Mechanical Engineering,,,False,0.0,,False,
903,Missing Grade,My grade for Course Y is missing in the portal.,Resolved,8,STD22286,Computer Science,3rd,FAC55131,Electrical Engineering,,,False,0.0,,False,
904,Marks Mismatch,My final marks seem incorrect in Math.,Resolved,6,STD97275,Electrical Engineering,2nd,FAC30872,Business,,,False,0.0,,False,
905,Marks Mismatch,My quiz marks seem incorrect in Chemistry.,Resolved,13,STD64708,Computer Science,4th,FAC71249,Mechanical Engineering,,,False,0.0,,False,
906,Absentee Error,I was marked absent for Exam despite attending.,Resolved,12,STD69963,Mechanical Engineering,4th,FAC44824,Business,,,False,0.0,,False,
907,Absentee Error,I was marked absent for Exam despite attending.,In Progress,3,STD43254,Electrical Engineering,4th,FAC52599,Electrical Engineering,,,False,0.0,,False,
908,Absentee Error,I was marked absent for Lab despite attending.,Resolved,6,STD50274,Electrical Engineering,3rd,FAC53389,Business,,,False,0.0,,False,
909,Marks Mismatch,My quiz marks seem incorrect in Physics.,Resolved,1,STD93858,Computer Science,3rd,FAC89623,Business,,,False,0.0,,False,
910,Missing Grade,My grade for Course X is missing in the portal.,Resolved,3,STD98246,Computer Science,3rd,FAC19933,Computer Science,,,False,0.0,,False,
911,Absentee Error,I was marked absent for Exam despite attending.,Resolved,12,STD25675,Business,4th,FAC71231,Electrical Engineering,,,False,0.0,,False,
912,Marks Mismatch,My quiz marks seem incorrect in Math.,Pending,0,STD25307,Electrical Engineering,3rd,FAC30028,Computer Science,,,False,0.0,,False,
913,Absentee Error,I was marked absent for Lab despite attending.,In Progress,6,STD83872,Electrical Engineering,4th,FAC59737,Business,,,False,0.0,,False,
914,Marks Mismatch,My quiz marks seem incorrect in Math.,Resolved,12,STD55371,Business,3rd,FAC83155,Electrical Engineering,,,False,0.0,,False,
915,Absentee Error,I was marked absent for Exam despite attending.,Pending,0,STD74063,Electrical Engineering,3rd,FAC90106,Business,,,False,0.0,,False,
916,Absentee Error,I was marked absent for Exam despite attending.,Resolved,4,STD18114,Computer Science,1st,FAC74998,Electrical Engineering,,,False,0.0,,False,
917,Absentee Error,I was marked absent for Lab despite attending.,Resolved,2,STD56884,Electrical Engineering,2nd,FAC53797,Computer Science,,,False,0.0,,False,
918,Missing Grade,My grade for Course Y is missing in the portal.,In Progress,3,STD17770,Computer Science,3rd,FAC77611,Computer Science,,,False,0.0,,False,
919,Marks Mismatch,My quiz marks seem incorrect in Chemistry.,Resolved,13,STD31102,Electrical Engineering,3rd,FAC44463,Electrical Engineering,,,False,0.0,,False,
920,Absentee Error,I was marked absent for Exam despite attending.,Resolved,10,STD45693,Electrical Engineering,1st,FAC92075,Computer Science,,,False,0.0,,False,
921,Missing Grade,My grade for Course X is missing in the portal.,Resolved,11,STD10227,Business,3rd,FAC50145,Electrical Engineering,,,False,0.0,,False,
922,Incorrect Calculation,There appears to be a calculation error in my GPA.,Resolved,12,STD58784,Mechanical Engineering,4th,FAC60382,Computer Science,,,False,0.0,,False,
923,Marks Mismatch,My midterm marks seem incorrect in Physics.,Resolved,12,STD44728,Electrical Engineering,2nd,FAC79024,Mechanical Engineering,,,False,0.0,,False,
924,Marks Mismatch,My quiz marks seem incorrect in Math.,Resolved,10,STD32831,Computer Science,1st,FAC28284,Mechanical Engineering,,,False,0.0,,False,
925,Absentee Error,I was marked absent for Lab despite attending.,Resolved,9,STD73928,Computer Science,4th,FAC54455,Computer Science,,,False,0.0,,False,
